id,Schedule Name,Category Name,Regular Price,Sale Price,Width,Length
2605,A,,444,,54,90
2606,A,,444,,54,91
2607,A,,444,,54,92
2608,A,,444,,54,93
2609,A,,444,,54,94
2610,A,,444,,54,95
2611,A,,444,,54,96
2612,A,,501,,54,97
2613,A,,501,,54,98
2614,A,,501,,54,99
2615,A,,501,,54,100
2616,A,,501,,54,101
2617,A,,501,,54,102
2618,A,,501,,54,103
2619,A,,501,,54,104
2620,A,,501,,54,105
2621,A,,501,,54,106
2622,A,,501,,54,107
2623,A,,501,,54,108
2624,A,,536,,54,109
2625,A,,536,,54,110
2626,A,,536,,54,111
2627,A,,536,,54,112
2628,A,,536,,54,113
2629,A,,536,,54,114
2630,A,,536,,54,115
2631,A,,536,,54,116
2632,A,,536,,54,117
2633,A,,536,,54,118
2634,A,,536,,54,119
2635,A,,536,,54,120
2636,A,,290,,55,36
2637,A,,320,,55,37
2638,A,,320,,55,38
2639,A,,320,,55,39
2640,A,,320,,55,40
2641,A,,320,,55,41
2642,A,,320,,55,42
2643,A,,320,,55,43
2644,A,,320,,55,44
2645,A,,320,,55,45
2646,A,,320,,55,46
2647,A,,320,,55,47
2648,A,,320,,55,48
2649,A,,348,,55,49
2650,A,,348,,55,50
2651,A,,348,,55,51
2652,A,,348,,55,52
2653,A,,348,,55,53
2654,A,,348,,55,54
2655,A,,348,,55,55
2656,A,,348,,55,56
2657,A,,348,,55,57
2658,A,,348,,55,58
2659,A,,348,,55,59
2660,A,,348,,55,60
2661,A,,367,,55,61
2662,A,,367,,55,62
2663,A,,367,,55,63
2664,A,,367,,55,64
2665,A,,367,,55,65
2666,A,,367,,55,66
2667,A,,381,,55,67
2668,A,,381,,55,68
2669,A,,381,,55,69
2670,A,,381,,55,70
2671,A,,381,,55,71
2672,A,,381,,55,72
2673,A,,411,,55,73
2674,A,,411,,55,74
2675,A,,411,,55,75
2676,A,,411,,55,76
2677,A,,411,,55,77
2678,A,,411,,55,78
2679,A,,411,,55,79
